State.csv
2.680941672194357e+01
4.809379110374276e+04
3,3.482171399534646e-02,2.237560867272125e+00
3,3.482171399534646e-02,2.237560867272125e+00
3,4.101149473925991e-02,2.448523159689883e+00
3,3.537933680592305e-02,2.201119089199596e+00
3,3.436538527104471e-02,2.151182010583482e+00
3,3.887604636629437e-02,2.389094378034162e+00
3,3.456921694415201e-02,2.295530573562292e+00
3,3.456921694415201e-02,2.295530573562292e+00
3,4.120504700907154e-02,2.456929108776126e+00
3,3.070985424061680e-02,2.457323531890600e+00
3,2.939129218678783e-02,2.014472017517518e+00
3,2.939129218678783e-02,2.014472017517518e+00
3,3.218686863232249e-02,2.231798127302254e+00
3,3.218686863232249e-02,2.231798127302254e+00
3,3.500582901316136e-02,2.304230051644172e+00
3,3.500582901316136e-02,2.304230051644172e+00
3,3.894873509715410e-02,2.465925559993474e+00
3,3.128327949733389e-02,2.465960412536722e+00
3,3.522833538889080e-02,2.289204326900098e+00
3,3.522833538889080e-02,2.289204326900098e+00
3,3.798044467202912e-02,2.471680032357347e+00
3,3.798044467202912e-02,2.471680032357347e+00
3,3.592930962339250e-02,2.249628572167564e+00
3,4.108665271329164e-02,2.474307299737844e+00
3,3.910962972560385e-02,2.475907183714741e+00
3,3.910962972560385e-02,2.475907183714741e+00
3,3.787217709928790e-02,2.357901025732056e+00
3,3.570928363662429e-02,2.464495921775164e+00
3,3.182116741885187e-02,2.214618161155312e+00
3,3.182116741885187e-02,2.214618161155312e+00
3,3.751735516890715e-02,2.341559216904923e+00
3,3.552057679581277e-02,2.239183830703118e+00
3,3.396480268103350e-02,2.483674131912526e+00
3,3.916545146530304e-02,2.440185681615034e+00
3,4.124868793188387e-02,2.488101425734611e+00
3,4.122967703628528e-02,2.489442474134650e+00
3,3.856080582255134e-02,2.483371897140363e+00
3,3.856080582255134e-02,2.483371897140363e+00
3,3.564411634152257e-02,2.490897508703875e+00
3,3.252358727409730e-02,2.492462039253722e+00
3,3.441645330809236e-02,2.492755260628515e+00
3,3.088547915094808e-02,2.035115117473457e+00
3,3.088547915094808e-02,2.035115117473457e+00
3,3.374860994562096e-02,2.158129072042481e+00
3,4.111883857650591e-02,2.494230125743063e+00
3,3.182116741885187e-02,2.495840126507399e+00
3,3.718652037821138e-02,2.339335638407486e+00
3,4.045628959157666e-02,2.496320930314316e+00
3,3.244960304103958e-02,2.191830024417440e+00
3,3.244960304103958e-02,2.191830024417440e+00
3,3.615533986914147e-02,2.286661721322943e+00
3,3.135911430100037e-02,2.048164604885385e+00
3,3.637539940487439e-02,2.299818286503897e+00
3,4.144127015644627e-02,2.501167025170160e+00
3,4.100499598856457e-02,2.502120401574716e+00
3,4.114224602444365e-02,2.502640626800567e+00
3,3.998876331873905e-02,2.504201001681624e+00
3,4.100499598856457e-02,2.505004719734640e+00
3,3.938939373943098e-02,2.472669711898217e+00
3,3.060737230985087e-02,2.020157313668433e+00
3,4.074704785337911e-02,2.509806233569868e+00
3,3.596853747318515e-02,2.361636797507687e+00
3,3.596853747318515e-02,2.361636797507687e+00
3,3.770378562291984e-02,2.389942391191613e+00
3,3.770378562291984e-02,2.389942391191613e+00
3,4.120504700907154e-02,2.510614781954309e+00
4,3.495535212082589e-02,2.875165292462112e+00
4,2.974955249538440e-02,2.560462024863354e+00
4,3.085750896340323e-02,2.513766902279692e+00
4,3.495535212082589e-02,2.873558441693063e+00
4,3.570928363662429e-02,2.961554903591302e+00
4,3.032188831893803e-02,2.515943774983185e+00
4,3.893514381072970e-02,2.925884651110592e+00
4,3.578977495594642e-02,2.777300134067685e+00
4,3.893514381072970e-02,2.924385349911882e+00
4,3.774530620984003e-02,2.773323769572902e+00
4,3.795489205409572e-02,2.917388143923128e+00
4,2.551182932772602e-02,2.717502580045323e+00
4,4.100475938083843e-02,2.933873755722383e+00
4,3.368895870506763e-02,2.598344170630551e+00
4,3.318636915865855e-02,2.946852185080352e+00
4,3.591628464270465e-02,2.738974123026122e+00
4,3.197004850491459e-02,2.584781660396099e+00
4,3.573308569599169e-02,2.821641092394207e+00
4,3.855395761809106e-02,2.822934674781244e+00
4,3.205166008686133e-02,2.585259966196709e+00
4,3.888736457138691e-02,2.841773801098194e+00
4,3.283334638603571e-02,3.032100712316943e+00
4,3.424078900959819e-02,2.615471310713828e+00
4,2.947348437211089e-02,3.040155682333006e+00
4,2.674522845617883e-02,2.937243813841603e+00
4,3.956903038435129e-02,2.888961414091754e+00
4,3.643364913806749e-02,2.695555005823340e+00
4,3.438935143646233e-02,3.034695127134647e+00
4,3.291457369506399e-02,2.517493373305451e+00
4,3.198194288277956e-02,2.795910169128732e+00
4,3.334055117917928e-02,2.971923505663874e+00
4,3.138525452845808e-02,3.039629768933496e+00
4,2.954150897614869e-02,3.057363126457435e+00
4,3.578977495594642e-02,2.767538858069594e+00
4,3.962512249568002e-02,2.774661890239496e+00
4,3.434179245439827e-02,2.550940192663225e+00
4,3.623911600162323e-02,2.688492142880652e+00
4,3.138525452845808e-02,3.014564789381454e+00
4,3.402900648043927e-02,2.707535836016438e+00
4,3.491162280290604e-02,2.678475852208082e+00
4,3.950563257043732e-02,2.835950911532212e+00
4,4.221918771206433e-02,2.838011041995364e+00
4,2.141536557768038e-02,2.885022139638145e+00
4,3.763691079480111e-02,2.666227835192660e+00
4,4.137474552897560e-02,2.777908959411892e+00
4,3.242136095512479e-02,2.546832596287934e+00
4,2.593637484605635e-02,2.591591743850989e+00
4,4.165365719258025e-02,2.771927558380730e+00
4,3.461047124513347e-02,2.972956282077253e+00
4,3.244514324233139e-02,2.994474773423257e+00
4,4.043240843058737e-02,2.711295144650819e+00
4,3.478750977765744e-02,2.913584730210333e+00
4,3.854632663163306e-02,2.631072854282154e+00
4,3.778795951987663e-02,2.547150576624489e+00
4,4.120368966390852e-02,2.634951202597950e+00
4,3.976180264370398e-02,2.618909775601802e+00
4,3.920597223529435e-02,2.590911322739794e+00
4,3.906644017807360e-02,2.568021945959571e+00
4,3.378770444275464e-02,2.591252760136719e+00
4,3.495535212082589e-02,2.772714777908283e+00
4,3.438935143646233e-02,2.979722428015995e+00
4,4.021008516668546e-02,2.660173364131849e+00
4,4.043514761314052e-02,2.742121835856083e+00
4,4.124868793188387e-02,3.020195428419640e+00
4,4.208450712903063e-02,3.133829653064744e+00
4,3.981258035812762e-02,2.585484560662496e+00
4,4.146224211688580e-02,3.064216647877955e+00
4,4.145471433539188e-02,2.651367718973102e+00
4,4.153700527052508e-02,2.600562893162376e+00
4,4.170360989081674e-02,2.617871471165066e+00
4,4.189050051375327e-02,2.766128389142112e+00
4,4.170360989081674e-02,2.735626838443359e+00
4,3.438900320241969e-02,2.692121417959855e+00
4,4.124868793188387e-02,2.703805210766052e+00
4,4.216755499346002e-02,2.935648166219557e+00
4,3.705212874054963e-02,2.718328615051802e+00
4,4.139566978835405e-02,2.726147337053935e+00
4,4.108125120223190e-02,2.743133031519993e+00
4,4.157873963074762e-02,2.816511498114394e+00
4,4.170360989081674e-02,2.841947739073616e+00
4,4.167052440517113e-02,2.814753842365922e+00
4,4.137474552897560e-02,2.915635773797775e+00
4,4.100499598856457e-02,2.915800484549429e+00
4,4.177952214706530e-02,2.573237766855378e+00
4,4.178567785981930e-02,2.867720921321347e+00
4,4.125222667164257e-02,2.873892911281885e+00
4,4.116317839384988e-02,2.874430016630401e+00
4,4.145471433539188e-02,2.935889292150871e+00
4,4.177952214706530e-02,2.551395395453130e+00
4,4.078156177931722e-02,3.000867608850092e+00
4,4.109455894058449e-02,2.823228930284307e+00
4,3.933263222902215e-02,2.901039605220425e+00
4,4.135568089791055e-02,2.949625896620471e+00
4,4.189050051375327e-02,3.041910784982802e+00
4,4.124868793188387e-02,2.522093246655721e+00
4,4.178347036821980e-02,2.916860274332875e+00
4,4.155700231322602e-02,2.568890665249655e+00
4,4.147282391147729e-02,2.925858407857058e+00
4,4.164324263206312e-02,2.993613222243734e+00
4,4.174495317624082e-02,2.925036514924738e+00
4,4.119086752194125e-02,2.976072072167133e+00
4,4.137415254487051e-02,2.601550676655033e+00
4,4.137474552897560e-02,2.972066155604033e+00
4,4.078156177931722e-02,2.985298351243456e+00
4,4.204857745269933e-02,2.612260112774220e+00
4,4.124868793188387e-02,3.054847081364553e+00
4,4.150007407134319e-02,2.610159450034433e+00
4,4.159866300209955e-02,3.147478821652440e+00
4,4.200327349924132e-02,2.561998811989020e+00
4,3.482139129188927e-02,2.518288950793108e+00
4,4.125210416237786e-02,3.004845563732767e+00
4,4.170360989081674e-02,3.014720666497612e+00
4,4.142055807013344e-02,3.020054139834213e+00
4,4.146224211688580e-02,2.994330295623452e+00
4,4.116844552915003e-02,2.528429799397157e+00
4,4.153700527052508e-02,2.663003197855888e+00
4,4.207172538075561e-02,2.656382830887020e+00
4,4.074583787819291e-02,2.529648769522847e+00
4,4.108346430137149e-02,3.016111346450378e+00
4,4.074583787819291e-02,2.571086838850646e+00
4,4.067406289024481e-02,2.964796136078070e+00
4,4.101858666953754e-02,2.540671204015135e+00
4,4.125210416237786e-02,2.681439259062367e+00
4,4.153700527052508e-02,2.601647962796399e+00
4,4.153700527052508e-02,2.595395578777955e+00
4,4.183549277319639e-02,2.638088158916001e+00
4,4.104500187938358e-02,2.544078213671275e+00
4,4.167477112677419e-02,2.588258401285549e+00
4,4.288197939487185e-02,3.044398548597484e+00
4,4.124868793188387e-02,2.683293709882615e+00
4,4.132355720807902e-02,2.989730208451927e+00
4,4.098399442319416e-02,3.090265675462490e+00
4,4.124868793188387e-02,3.083026378563901e+00
4,4.195843391439383e-02,2.694375442463486e+00
4,4.139566978835405e-02,2.562687363753380e+00
4,4.165365719258025e-02,3.030366958237577e+00
4,4.139566978835405e-02,2.670644809512369e+00
4,4.130286178839518e-02,2.715717356055384e+00
4,4.174495317624082e-02,2.624233790412581e+00
4,4.124868793188387e-02,3.054056246847764e+00
4,4.164173306570143e-02,2.627213960737340e+00
4,4.151422916660927e-02,3.033504791411738e+00
4,4.023765493529530e-02,2.520868245571573e+00
4,4.151422916660927e-02,2.575021326259208e+00
4,4.167477112677419e-02,2.691527060253148e+00
4,4.212306874374536e-02,2.725440550276840e+00
4,4.169817788517147e-02,2.581574090075346e+00
4,4.124868793188387e-02,2.585384305276585e+00
4,4.177952214706530e-02,2.587220474800532e+00
4,4.111313891781877e-02,2.717073388633221e+00
4,4.124868793188387e-02,2.656176135851541e+00
4,4.139566978835405e-02,3.085839309392928e+00
4,4.164173306570143e-02,2.650489952286867e+00
4,4.110436307900338e-02,3.080934175612433e+00
4,4.100475938083843e-02,2.628907676806806e+00
4,4.133957011947008e-02,2.531691259423641e+00
4,4.221918771206433e-02,3.108300778142221e+00
4,4.165365719258025e-02,2.650937176114390e+00
4,4.007960838191419e-02,2.576970877892246e+00
4,4.172623952933134e-02,2.659650983188675e+00
4,4.195492848186257e-02,3.096958758434737e+00
4,4.153700527052508e-02,2.601819262353886e+00
4,4.148408394179266e-02,2.668688657021681e+00
4,4.204857745269933e-02,2.605318484728113e+00
4,4.169559125371614e-02,2.606811480173010e+00
4,4.181812112838452e-02,3.106251218758271e+00
4,4.219757608921425e-02,2.633397877440354e+00
4,4.189050051375327e-02,2.751365093823004e+00
4,4.174907551784084e-02,2.617667603284910e+00
4,4.144127015644627e-02,2.622336298139276e+00
4,4.100475938083843e-02,3.090569237213733e+00
4,4.100475938083843e-02,2.594625207085087e+00
4,4.100499598856457e-02,2.625982993042260e+00
4,4.170360989081674e-02,2.626422782086513e+00
4,4.120139979931014e-02,3.088256741473805e+00
4,4.196599090022349e-02,2.658678818381750e+00
4,4.218922826430339e-02,2.631993209116656e+00
4,4.164324263206312e-02,2.773653791303624e+00
4,4.170360989081674e-02,2.794947886643336e+00
4,4.208499010215829e-02,2.632198043496786e+00
4,4.137474552897560e-02,2.750128139050045e+00
4,4.144788753568363e-02,2.632707354339956e+00
4,4.165365719258025e-02,2.682624174304260e+00
4,4.130262906089872e-02,2.636960823811176e+00
4,4.212306874374536e-02,2.738650299707660e+00
4,4.098399442319416e-02,2.656143708382064e+00
4,4.276741082206621e-02,2.680900438159568e+00
4,4.100499598856457e-02,2.745358311034455e+00
4,4.114224602444365e-02,2.623993946061806e+00
4,4.114224602444365e-02,2.646349880155386e+00
4,4.207172538075561e-02,2.699901131746312e+00
4,4.126388889907867e-02,3.117731914143220e+00
4,4.159636043552978e-02,2.846615373536292e+00
4,4.320823701777182e-02,2.853336541632197e+00
4,4.124868793188387e-02,2.629863164435604e+00
4,4.179938324525463e-02,2.663692944089096e+00
4,4.254608923644673e-02,2.662807920028925e+00
4,4.174942601659837e-02,2.663972917274531e+00
4,4.065832554187550e-02,2.784689081234769e+00
4,4.137474552897560e-02,2.755147269778940e+00
4,4.125210416237786e-02,2.793963179291546e+00
4,4.084977277432378e-02,2.667264964893203e+00
4,4.124868793188387e-02,2.668136645487133e+00
4,4.137415254487051e-02,2.668247049043616e+00
4,4.221918771206433e-02,2.866666704622705e+00
4,4.169065629634992e-02,2.807928408597364e+00
4,4.140622091565919e-02,2.803244115036141e+00
4,4.216755499346002e-02,2.681391378083273e+00
4,4.216755499346002e-02,2.680146758133134e+00
4,4.107436345374860e-02,2.672601001817167e+00
4,4.161032549980569e-02,3.048858332337030e+00
4,4.170360989081674e-02,2.709578818677312e+00
4,4.114224602444365e-02,2.696967791406532e+00
4,4.142055807013344e-02,2.752870122112908e+00
4,4.142055807013344e-02,2.751044287460746e+00
4,4.219757608921425e-02,2.680694032625051e+00
4,4.063204302625070e-02,2.707437199747637e+00
4,4.111313891781877e-02,2.811117579765573e+00
4,4.260210009246961e-02,2.727746359295724e+00
4,4.167477112677419e-02,2.798678144963501e+00
4,4.176452720062301e-02,2.798838251393924e+00
4,4.109122479574198e-02,2.698117684705230e+00
4,4.120504700907154e-02,2.697072922081060e+00
4,4.167052440517113e-02,2.697365467231929e+00
4,4.217778422420192e-02,2.698273849204442e+00
4,4.125210416237786e-02,2.854902549226469e+00
4,4.146224211688580e-02,2.808758183057713e+00
4,4.146224211688580e-02,2.804583209051664e+00
4,4.324899366282541e-02,2.700063774951530e+00
4,4.219757608921425e-02,2.752921534286890e+00
4,4.157873963074762e-02,2.710062827490867e+00
4,4.189050051375327e-02,2.675472368061806e+00
4,4.137415254487051e-02,2.707014847024855e+00
4,4.053445848139492e-02,2.641857450383172e+00
4,4.137415254487051e-02,2.708652551232116e+00
4,4.110492251801985e-02,2.751339025055243e+00
4,4.144380862850343e-02,2.709164039642395e+00
4,4.114224602444365e-02,2.742244798584413e+00
4,4.202449977017501e-02,2.711485973363158e+00
4,4.108125120223190e-02,2.836046970987044e+00
4,4.108125120223190e-02,2.823116785075803e+00
4,4.144127015644627e-02,2.713072410217460e+00
4,4.149985477347948e-02,2.839551861012816e+00
4,4.169559125371614e-02,2.684811892474302e+00
4,4.219757608921425e-02,2.715512997950188e+00
4,4.085116904732979e-02,2.852678732513200e+00
4,4.119086752194125e-02,2.667955497383466e+00
4,4.124868793188387e-02,2.899338229120858e+00
4,4.351373890489026e-02,2.721046387059863e+00
4,4.189050051375327e-02,2.721188985717501e+00
4,4.157873963074762e-02,2.877602813264596e+00
4,4.178042162919871e-02,2.751359077774481e+00
4,4.125210416237786e-02,2.765196264246099e+00
4,4.126198287451847e-02,2.817365730399373e+00
4,4.212306874374536e-02,2.722770162842930e+00
4,4.107436345374860e-02,2.796456957658551e+00
4,4.137474552897560e-02,2.727418518956931e+00
4,4.330569111633566e-02,2.727692070312931e+00
4,4.116317839384988e-02,2.881406098070872e+00
4,4.208499010215829e-02,2.729868370894915e+00
4,4.154954367481455e-02,2.895488778941265e+00
4,4.109409946117451e-02,2.731027765872262e+00
4,4.078156177931722e-02,2.731843416814068e+00
4,4.208499010215829e-02,2.732203106979011e+00
4,4.159866300209955e-02,2.732193686511389e+00
4,4.178347036821980e-02,2.742030688687522e+00
4,4.157327127793697e-02,2.734654845652256e+00
4,4.148408394179266e-02,2.686478934919956e+00
4,4.169559125371614e-02,2.838532705388543e+00
4,4.142606173480580e-02,2.735649441020407e+00
4,4.111313891781877e-02,2.737056217178620e+00
4,4.078156177931722e-02,2.737643568222546e+00
4,4.125210416237786e-02,2.869059956232876e+00
4,4.181576498824713e-02,2.726379808503090e+00
4,4.200327349924132e-02,2.798103164706406e+00
4,4.144380862850343e-02,2.745420431825027e+00
4,4.464041978233084e-02,2.745960895827683e+00
4,4.174495317624082e-02,2.748978799514854e+00
4,4.146224211688580e-02,2.736099136719989e+00
4,4.204857745269933e-02,2.749933418109594e+00
4,4.141681649373164e-02,2.751534462211219e+00
4,4.157873963074762e-02,2.879399818119200e+00
4,4.098399442319416e-02,2.753167787423240e+00
4,4.167052440517113e-02,2.768445902437988e+00
4,4.157873963074762e-02,2.825109568831247e+00
4,4.125210416237786e-02,2.756396854278620e+00
4,4.120504700907154e-02,2.818960154532051e+00
4,4.145471433539188e-02,2.763144516973898e+00
4,4.008649509518659e-02,2.699212979846454e+00
4,4.038135415612912e-02,2.802991972863361e+00
4,4.195492848186257e-02,2.765682657274644e+00
4,4.200327349924132e-02,2.834488255178086e+00
4,4.096673770795047e-02,2.766180282216629e+00
4,4.233305540083740e-02,2.768342094394427e+00
4,4.100475938083843e-02,2.740772739829921e+00
4,4.116844552915003e-02,2.866882974596778e+00
4,4.195843391439383e-02,2.773228778910471e+00
4,4.084977277432378e-02,2.897009492031998e+00
4,4.161032549980569e-02,2.775244482980666e+00
4,4.167477112677419e-02,2.772503383482607e+00
4,4.125210416237786e-02,2.905126798738969e+00
4,4.109409946117451e-02,2.738168184944707e+00
4,4.201792337346819e-02,2.952826358675768e+00
4,4.162484750183519e-02,2.841065883019933e+00
4,4.213043064385389e-02,2.784303223194956e+00
4,4.216755499346002e-02,2.897058342585777e+00
4,4.124868793188387e-02,2.787943110493942e+00
4,4.119086752194125e-02,2.788189628625156e+00
4,4.219757608921425e-02,2.837378647231830e+00
4,4.177952214706530e-02,2.857716448216832e+00
4,4.109409946117451e-02,2.825656239248865e+00
4,4.137474552897560e-02,2.739059095984261e+00
4,4.122093035845774e-02,2.723811966449732e+00
4,4.177952214706530e-02,2.792691456503086e+00
4,4.286421470761061e-02,2.797177640089692e+00
4,4.144380862850343e-02,2.797597524632919e+00
4,4.354778796967879e-02,2.797622140819426e+00
4,4.155700231322602e-02,2.892893537854532e+00
4,4.137415254487051e-02,2.799225703388574e+00
4,4.139566978835405e-02,2.799748914511966e+00
4,4.111313891781877e-02,2.799768562753230e+00
4,4.148408394179266e-02,2.801047492085184e+00
4,4.069466749016016e-02,2.829853915060982e+00
4,4.146224211688580e-02,2.973144600418290e+00
4,4.189050051375327e-02,2.673959196613140e+00
4,4.137474552897560e-02,2.804818682412286e+00
4,4.157873963074762e-02,2.846951212352953e+00
4,4.201792337346819e-02,2.805814096751445e+00
4,4.146224211688580e-02,2.805953132788178e+00
4,3.974564316736326e-02,2.684845406044265e+00
4,4.065929574724683e-02,2.838608670563671e+00
4,4.169817788517147e-02,2.828370970031649e+00
4,4.137415254487051e-02,2.944318961017540e+00
4,4.109455894058449e-02,2.840839857437651e+00
4,4.052131253083104e-02,2.704213418431300e+00
4,4.212306874374536e-02,2.809573102786066e+00
4,4.219757608921425e-02,2.832400903954976e+00
4,4.201707382403494e-02,2.816568445360734e+00
4,4.125222667164257e-02,2.818850260285962e+00
4,4.123934722025476e-02,2.956782688809424e+00
4,3.596853747318515e-02,2.819402915896573e+00
4,4.146224211688580e-02,2.806835448146990e+00
4,4.293763826439009e-02,2.819970379437251e+00
4,4.137474552897560e-02,2.822989358838473e+00
4,4.377001383378681e-02,2.825457504429440e+00
4,4.100161989303893e-02,2.825506774017590e+00
4,4.456864894577657e-02,2.827748243265449e+00
4,4.130286178839518e-02,2.820169767695639e+00
4,4.178347036821980e-02,2.551293555033516e+00
4,4.405207464240674e-02,2.830324520750113e+00
4,4.141681649373164e-02,2.830405763879345e+00
4,4.111313891781877e-02,2.922163093570330e+00
4,4.187440346753721e-02,2.833530230792470e+00
4,4.168999809384356e-02,2.833572924402726e+00
4,4.190567888393917e-02,2.891691714928830e+00
4,4.108665271329164e-02,2.836126391204382e+00
4,4.137415254487051e-02,2.527402921146697e+00
4,4.103449369263479e-02,2.855213026274663e+00
4,4.254608923644673e-02,2.837080020148528e+00
4,4.110492251801985e-02,2.899475051351621e+00
4,4.159866300209955e-02,3.041126840737682e+00
4,3.787297948969565e-02,2.840984387460629e+00
4,4.200327349924132e-02,2.841186418903045e+00
4,4.207172538075561e-02,2.841640494775435e+00
4,4.167052440517113e-02,2.976454141846205e+00
4,4.167052440517113e-02,2.988319842168835e+00
4,4.125222667164257e-02,2.843974896366006e+00
4,4.195843391439383e-02,2.840268334008620e+00
4,4.219757608921425e-02,3.006875585542887e+00
4,4.201792337346819e-02,2.861971352710971e+00
4,4.132640404330552e-02,2.846430015555416e+00
4,4.109409946117451e-02,2.874680694448187e+00
4,4.170360989081674e-02,2.811326413289437e+00
4,4.124868793188387e-02,2.913025409778986e+00
4,4.195135205047835e-02,2.847036830442681e+00
4,4.221918771206433e-02,2.847152752952400e+00
4,4.146224211688580e-02,3.020217680107805e+00
4,4.114224602444365e-02,2.850307200306264e+00
4,4.124868793188387e-02,2.958456848023607e+00
4,4.137415254487051e-02,2.851182281008447e+00
4,4.170360989081674e-02,2.851447018609771e+00
4,4.163038839154384e-02,2.852225520633792e+00
4,4.218758709821371e-02,3.066049505875193e+00
4,4.553828212005044e-02,2.855647424871294e+00
4,4.167477112677419e-02,2.567998430857244e+00
4,4.114224602444365e-02,2.788773315052764e+00
4,3.754290346185439e-02,2.858832362272945e+00
4,4.245841930369031e-02,2.860879036906877e+00
4,4.104500187938358e-02,2.897229910240300e+00
4,4.163478743904431e-02,2.556945320526902e+00
4,4.238849853789060e-02,2.533774022975325e+00
4,4.240972655224060e-02,2.862555587904208e+00
4,4.167052440517113e-02,2.901870220922940e+00
4,4.173040518758329e-02,3.028552014057250e+00
4,4.148408394179266e-02,2.537511277343016e+00
4,4.169559125371614e-02,3.059516330751633e+00
4,4.167052440517113e-02,2.869448982457138e+00
4,4.236331793282990e-02,3.100348766309165e+00
4,4.137474552897560e-02,2.937191460037027e+00
4,4.111313891781877e-02,2.987782927254002e+00
4,4.155700231322602e-02,2.866593255408020e+00
4,4.197965322237265e-02,2.866975701048342e+00
4,4.143105924987207e-02,2.886758559750876e+00
4,4.139566978835405e-02,2.895700753324610e+00
4,4.084977277432378e-02,2.868993512272140e+00
4,4.146224211688580e-02,2.533247514948258e+00
4,4.146224211688580e-02,2.533247514948258e+00
4,4.153700527052508e-02,2.956560123589719e+00
4,4.218758709821371e-02,2.940786854586691e+00
4,4.218758709821371e-02,2.932742091003377e+00
